x;y;life_span;mean_SpectralNorm;max_SpectralNorm;trend_SpectralNorm;mean_DeltaSpec;max_DeltaSpec;n_role_changes;EvolutionType;index_right;Name;Name_en;dist_to_station
3517839;6631071;39;0.05184766970076525;0.0919709042377376;-0.0006708764054335425;0.0023319897205561118;0.0157318375283588;0;0;910;Кричев;Krichev;0.3254661281939579
3525984;7490478;58;0.1443616594264752;0.5357649567036419;-0.004721774738525319;0.023813477602601427;0.32523262176877477;0;4;746;Чудово;Chudovo;0.33530930501310013
3525984;7490478;58;0.1443616594264752;0.5357649567036419;-0.004721774738525319;0.023813477602601427;0.32523262176877477;0;4;1011;Чудово;Chudovo;0.33530930501310013
3567176;7549268;52;0.13424882119923198;0.3376790869708893;-0.002088263688272428;0.012221266170389383;0.09484746721140488;0;4;1879;ОРУ Киришская ГРЭС 330 кВ;ORU Kirishskaja GRES 330 kV;0.4358607227703493
3572078;6797147;53;0.0554343148967224;0.14649955105482182;-0.0015725953692060923;0.007225908221686146;0.0608304083069586;0;0;460;Смоленск-1;Smolensk-1;0.3175364238057263
3579375;6779179;51;0.1647993373838811;0.431095030615958;-0.0034027621539680568;0.019085471189980073;0.19602553704768902;0;4;772;Талашкино;Talashkino;0.4490366676640509
3592836;7093940;41;0.1220280368273336;0.3144310629645549;-0.003687285734555691;0.01041653325380169;0.10799438659448715;0;0;589;Андреаполь;Andreapol';0.6271411484246171
3603955;6852095;47;0.07066300283076431;0.19524095991691603;-0.001710310975896604;0.008700859708737949;0.08602428406851662;0;0;457;Литейная;Litejnaja;44382.15884042229
3603974;6852128;47;0.07757825730093863;0.1841594151319705;-0.0022588963153586565;0.009299683053486113;0.06064957326394803;0;0;457;Литейная;Litejnaja;44371.505932089734
3603984;6852125;47;0.10275773624420795;0.2664299339863848;-0.0027027995074378947;0.012346368548669471;0.0969006712026165;0;0;457;Литейная;Litejnaja;44361.07984138207
3604003;8842923;36;0.13571757475805835;0.21806708154451743;0.006249290172973506;0.014414839441178898;0.1477938380571588;0;0;101;Княжегубская ГЭС-11;Knjazhegubskaja GES-11;0.4338061425687666
3604564;8844675;14;0.26565876897868157;0.27777390142486114;0.0008979895151170438;0.007861834129618255;0.03244094567892891;0;2;1005;Княжегубская;Knjazhegubskaja;0.4958145626654493
3605501;7989025;43;0.10329353468189797;0.256938146854649;0.00038162850575920693;0.009752409996426369;0.21864306541286713;0;4;990;Суоярви;Suojarvi;0.3526098851995698
3608617;6925715;47;0.19148591394075862;0.46020437733414504;-0.004552500946151013;0.01981246362627197;0.1574946349093515;0;4;1853;ОРУ Смоленская ГРЭС 220/35 кВ;ORU Smolenskaja GRES 220/35 kV;0.051881114288348365
3613601;8955512;9;0.10879762928786609;0.14887964039212767;0.014165131696274098;0.025567248571388073;0.10532659893756235;0;2;1876;ОРУ Кольская АЭС 330/150/110 кВ;ORU Kol'skaja AES 330/150/110 kV;1153.2459854433646
3614199;8956288;9;0.009023939622448608;0.012332236343328442;0.001167319510623391;0.002130180620745655;0.008764095025356534;0;2;1876;ОРУ Кольская АЭС 330/150/110 кВ;ORU Kol'skaja AES 330/150/110 kV;226.55787636134139
3614423;8956321;50;0.2014459880930529;0.30690031809665214;0.0062302184344158245;0.015155234548735396;0.1438719349918208;0;4;1876;ОРУ Кольская АЭС 330/150/110 кВ;ORU Kol'skaja AES 330/150/110 kV;0.3585257194178977
3630838;7655356;9;0.001254198278943383;0.0019846553594755883;-8.096647244859423e-05;0.00016452399458618424;0.0007212027014255338;0;2;763;Сясь;Sjas';1093.1903181044088
3630872;7655381;9;0.0010101780466756397;0.0015987971137856136;-6.523522267623617e-05;0.0001325722392167441;0.0005811794995085992;0;2;763;Сясь;Sjas';1058.3632115664263
3630967;7655353;9;0.051404713588872844;0.08110629665307999;-0.0032992936077238127;0.006700065372591904;0.02931141480578333;0;2;763;Сясь;Sjas';964.4946190606718
3630988;7655325;9;0.05140935042546951;0.08109944101620746;-0.0032985144419994963;0.006697731933940401;0.02929909937213565;0;2;763;Сясь;Sjas';945.4831816573517
3631651;7655782;9;0.002883305317608053;0.004562569928270138;-0.00018613568881281425;0.0003782280014481727;0.0016579895053319806;0;2;763;Сясь;Sjas';469.0436647013832
3631656;7655786;9;0.008302194394814638;0.00908999762945218;0.00010715828557576758;0.0016615789126556261;0.006594826447684566;0;2;763;Сясь;Sjas';469.3270262796523
3631656;7655846;51;0.0027364787963364045;0.009439858459098673;0.00010308505708382075;0.0007125953944745347;0.007863839450898979;0;0;763;Сясь;Sjas';519.2156638590545
3631678;7655842;9;0.0029837117649625655;0.004722286109749472;-0.0001926819752513713;0.00039157191265453204;0.0017166004705263939;0;2;763;Сясь;Sjas';504.4770761853844
3631682;7655845;9;0.00501616481668638;0.005429304923073658;6.107062338045163e-05;0.0008953054553747421;0.0035558944960804566;0;2;763;Сясь;Sjas';505.10122628692176
3631696;7655880;60;0.001489905759935006;0.004094039091995702;1.6958931678261595e-05;0.00037783774104837165;0.0030934222896291906;0;0;763;Сясь;Sjas';529.5280849932179
3631697;7655813;51;0.1382029334575496;0.34483717204172665;-0.0006380767644948304;0.032778984662972736;0.2503660241330336;0;4;763;Сясь;Sjas';469.8671175944049
3631713;7655867;60;0.1609303787801041;0.5502158746242084;-0.0020555698798976067;0.03853287276836592;0.250828949521958;0;4;763;Сясь;Sjas';510.4405503058453
3631930;7655405;51;0.14292599005913315;0.325643476492726;-0.001137816294863509;0.011693008266216743;0.09313348701451013;0;4;763;Сясь;Sjas';0.09378384784465676
3632192;7655512;51;0.0070222934488644445;0.018090519348974488;0.00020263961434046057;0.0014492543557549085;0.01225563987156136;0;0;763;Сясь;Sjas';282.9139840925696
3632204;7655502;51;0.0008674485630573938;0.0022295430449479283;2.470494504115795e-05;0.0001807450228567914;0.001511108487769769;0;0;763;Сясь;Sjas';290.56951387764985
3632210;7655494;51;0.0012236876617131205;0.004548558118004203;-3.0262650537356544e-05;0.00021367796340249733;0.0043881656657263745;0;0;763;Сясь;Sjas';293.710656931393
3632211;7655537;51;0.001236081984295142;0.0031770160311952837;3.520362911288404e-05;0.00025755494448784113;0.002153273470722212;0;0;763;Сясь;Sjas';310.3669656956719
3632233;7655460;51;0.07172986899165738;0.2637003245277098;-0.0017324706796017152;0.012389902728881312;0.2521912711924448;0;4;763;Сясь;Sjas';307.8578564775886
3632261;7655484;51;0.001150013824728556;0.004274705778240078;-2.8440645092528263e-05;0.00020081318104384126;0.004123969979169099;0;0;763;Сясь;Sjas';340.20319074777365
3641686;6492485;46;0.06443929353693569;0.1091634552389469;0.00020624014053051206;0.005286699233378947;0.06711161350851508;0;0;459;Найтоповичи;Najtopovichi;0.5130831609819836
3647081;6841612;47;0.06458683092195405;0.17364690204052866;-0.001661176223200924;0.007870796538628285;0.07038373553706198;0;0;457;Литейная;Litejnaja;0.42006100765554033
3650151;6673630;46;0.08948670988664094;0.18338813628013434;-0.001042644266592006;0.00858085162062142;0.08393725208374354;0;0;771;Рославль;Roslavl';0.4871839990225789
3652214;7674933;17;0.04682562912134321;0.08564862778009492;0.006138842596221947;0.01275975749611764;0.07082978389163384;0;2;475;Юги-тяговая;Jugi-tjagovaja;0.11033426602723637
3652891;7025837;47;0.19636253402633516;0.46322213049193856;-0.0031852753624475767;0.02033983219431488;0.1185145634066394;0;4;592;Нелидово;Nelidovo;0.35900841175416087
3654117;9043637;50;0.15957828212749642;0.22314264548518561;0.004101183287869876;0.011868801168042247;0.14634874577547569;0;0;1007;Мончегорск;Monchegorsk;0.4360443216864216
3654334;7672402;17;0.25041142320959675;0.4579275613285979;0.03282027779709061;0.06815702592412504;0.3786966007877454;0;1;480;Юги;Jugi;0.6382373530889397
3680004;7700208;25;0.03549206890241458;0.08029216768361759;0.0035246884838364273;0.0074255032203416615;0.06029624900179424;0;2;473;Паша-тяговая;Pasha-tjagovaja;0.520320557032646
3682034;9218127;53;0.1520459762597755;0.2882173725993123;0.006449975021592888;0.013940847280956783;0.2817480292776547;0;4;1008;Выходной;Vyhodnoj;0.33426232376493237
3683788;8694986;36;0.16583110606786;0.25080237874237643;0.006195445119252083;0.015587967558626716;0.16503884899298174;0;4;1004;Лоухи;Louhi;0.5159693768387903
3685185;5422090;55;0.008431665511910272;0.1759504037631081;0.000797132275539048;0.005550948237275332;0.1759504037631057;0;0;1641;Донузлав;Donuzlav;0.2762679871162096
3686979;8698176;12;0.259259404732942;0.266555516347573;-0.0005827478982157096;0.005550791977160422;0.017145304843046633;0;2;1003;Лоухи;Louhi;0.5361434118105917
3687652;7697212;25;0.14960437852987762;0.3382475293480906;0.014840730132392716;0.03123529357166215;0.2539966188324987;0;4;479;Паша;Pasha;0.38158936068703225
3698442;9226315;3;0.2256600057754281;0.22767209689313728;-0.0018059656619308082;0.0030181366765637263;0.004824102338494479;0;2;1010;Мурманская;Murmanskaja;0.33615546888299874
3699454;7367409;45;0.06495147381126969;0.14488339325391106;-0.0009286778295730534;0.008819492958566627;0.06310622215807116;0;0;743;Окуловская;Okulovskaja;0.5368393159039475
3700880;6703028;40;0.13309802280509092;0.15570097820501086;0.001562250634490926;0.005833073366236377;0.029032697994774245;0;0;1902;ОРУ Смоленская АЭС 750/500/330 кВ;ORU Smolenskaja AES 750/500/330 kV;0.4499024334323761
3701493;9077169;32;0.18398516937760584;0.2035680520515964;-0.00028640338446212535;0.00815692396847681;0.033626829270239356;0;0;1009;Оленегорск;Olenegorsk;0.5103136275992051
3707652;7736689;17;0.0785781580600894;0.14020904171551668;0.00979245987590453;0.020283509676649172;0.11204745820824451;0;2;478;Заостровье;Zaostrov'e;0.5145203019358684
3707735;7736586;17;0.0073864516490137295;0.013183320090846162;0.0009208575868948353;0.0019092697766446144;0.010535820620791638;0;2;476;Заостровье-тяговая;Zaostrov'e-tjagovaja;0.4081296356869083
3712501;7735918;17;0.22300177799008528;0.40720432503777465;0.029135911061483173;0.060549148999512484;0.3359779110281972;0;4;476;Заостровье-тяговая;Zaostrov'e-tjagovaja;4812.993432549405
3712517;7735936;17;0.003523223207786269;0.006434857079834532;0.0004604441027743428;0.0009577346701996008;0.005309309671177204;0;2;476;Заостровье-тяговая;Zaostrov'e-tjagovaja;4826.381673859169
3712524;7735942;17;0.003449362958889435;0.005959573504899982;0.000401625758987401;0.0008271016378400642;0.004543547578170117;0;2;476;Заостровье-тяговая;Zaostrov'e-tjagovaja;4832.5146484789475
3712529;7735905;17;0.0040676314137395005;0.007429170749957937;0.0005315918936321978;0.0011057237650801482;0.006129703833700732;0;2;476;Заостровье-тяговая;Zaostrov'e-tjagovaja;4842.535198030438
3712558;7735963;17;0.09559136652415183;0.16510232623334747;0.011124025185672575;0.02288364308548163;0.12586025266702539;0;2;476;Заостровье-тяговая;Zaostrov'e-tjagovaja;4863.478502364691
3712580;7735949;17;0.0027587159187654193;0.004766320765012632;0.00032121043448020333;0.0006614956100418562;0.00363381794869198;0;2;476;Заостровье-тяговая;Zaostrov'e-tjagovaja;4887.10331658371
3712828;6916654;41;0.12191758166245287;0.3151189211528034;-0.003695828315853885;0.010416505813676761;0.11001963563973174;0;0;456;Компрессорная;Kompressornaja;0.43828758765154135
3715395;6829853;57;0.13421363373508066;0.2783872783705721;-0.002999632739191818;0.016120741111069984;0.14418228366001468;0;4;33;Дорогобужская ТЭЦ;Dorogobuzhskaja TETs;0.2898574146683259
3716353;5619238;59;0.014906549085579155;0.3343849460989195;0.0013270793018705781;0.009830758045936007;0.334384946098915;0;4;1663;Новокаховская;Novokahovskaja;0.39309348844308734
3716353;5619238;59;0.014906549085579155;0.3343849460989195;0.0013270793018705781;0.009830758045936007;0.334384946098915;0;4;1662;Новокаховская;Novokahovskaja;0.39309348844308734
3722444;8968598;32;0.1243738966096595;0.134869478703182;-0.00019745322726414118;0.004480739842918534;0.017490014994496247;0;0;1006;Титан;Titan;0.4430646002354285
3726665;7571658;50;0.12802869182032603;0.41021738342300756;-0.002594314989623648;0.01178048992489809;0.0973140312977574;0;4;766;Тихвин-Литейный;Tihvin-Litejnyj;0.6364559506822212
3726665;7571658;50;0.12802869182032603;0.41021738342300756;-0.002594314989623648;0.01178048992489809;0.0973140312977574;0;4;893;Тихвин-Литейный;Tihvin-Litejnyj;0.6364559506822212
3729406;6346008;34;0.08022332650677794;0.08711869276993187;7.856162727441256e-05;0.003016736460327557;0.016769915756281686;0;0;909;Шостка;Shostka;0.38652659499996966
3730269;7754594;41;0.03927322539767379;0.11272699500987408;0.0020955397707836465;0.007979700697223;0.084131945758639;0;0;469;Лодейнопольская;Lodejnopol'skaja;0.40220345407719615
3732699;7747515;41;0.1065689105296873;0.28840906335367117;0.0048213400190280494;0.021350056644379285;0.21510772188858412;0;4;469;Лодейнопольская;Lodejnopol'skaja;7484.8565021607865
3732743;7747475;41;0.002335260239619821;0.006699048901185255;0.00012433048953407926;0.0004736576426371867;0.004996943145316244;0;0;469;Лодейнопольская;Lodejnopol'skaja;7537.029278086851
3732804;7747525;41;0.09239375135379684;0.2206796199511198;0.00308665165560843;0.018228111907968324;0.1647281539546441;0;0;469;Лодейнопольская;Lodejnopol'skaja;7510.188252696365
3732834;7747505;41;0.0018397840434520056;0.005283410595506097;9.838003749879159e-05;0.0003744248733130795;0.003944441748802202;0;0;469;Лодейнопольская;Lodejnopol'skaja;7539.171530940145
3740716;5314582;3;0.06779864366486885;0.06865521373772551;-0.00018232637285504514;0.0012848551092849922;0.0014671814821400897;0;2;175;Балаклавская ТЭС;Balaklavskaja TES;0.5324974564163794
3741545;5317553;51;0.007464374733665453;0.16491880145321677;0.0007407346131215256;0.005959788438551645;0.16491880145321433;0;0;1655;Севастополь;Sevastopol';0.3642637798634934
3744893;5544370;54;0.008531013883315366;0.1751327749485099;0.0008189499704663449;0.005634122652593581;0.17513277494850754;0;0;1649;Титан;Titan;0.07255136066321033
3746055;5415856;24;0.01953266405116642;0.1559151489118998;0.003502665855268857;0.011974898592660555;0.15591514891189773;0;0;1653;Западно-Крымская;Zapadno-Krymskaja;0.48490083371155224
3747394;8505411;32;0.32905882926577545;0.357628989150444;-0.0004732646769798717;0.01567605530605797;0.12761647024575898;0;4;98;Кривопорожская ГЭС-14;Krivoporozhskaja GES-14;0.5064571540622648
3752067;7768291;85;0.2132139293506969;0.7839145235143311;-0.003100905953213775;0.05746921636524866;0.35484869986858364;0;4;1857;ОРУ Нижнесвирская ГЭС-9 220 кВ;ORU Nizhnesvirskaja GES-9 220 kV;0.36602363260966675
3759288;6183286;33;0.08380498775485039;0.09094511439409136;7.880757701082652e-05;0.0030876842368086524;0.017506482918218158;0;0;908;Североукраинская;Severoukrainskaja;0.3151007763979045
3761753;5509860;59;0.011114055057930934;0.24856367392910894;0.0009897339304564853;0.007298325640972288;0.24856367392910558;0;0;1644;Красноперекопск;Krasnoperekopsk;0.4372536669595084
3763389;5510073;48;0.0017240233091177094;0.03139775377727435;0.00018257571457158656;0.0011380763304412638;0.03139775377727392;0;0;1648;Сода;Soda;0.46953301441683076
3769768;5342230;37;0.009624320307044255;0.13701114111232734;0.0012478357743332669;0.006519505595355298;0.13701114111232532;0;0;1640;Бахчисарай;Bahchisaraj;0.5317151491590274
3781621;7949004;45;0.15608885222517263;0.30716597556018455;0.00041125106007510826;0.015358146776377141;0.23442392865230502;0;4;993;Петрозаводск;Petrozavodsk;0.4231730735903813
3781621;7949004;45;0.15608885222517263;0.30716597556018455;0.00041125106007510826;0.015358146776377141;0.23442392865230502;0;4;749;Петрозаводск;Petrozavodsk;0.4231730735903813
3782481;7773846;25;0.013652881118617084;0.029046076672921334;0.001211474043216403;0.0025426438771175;0.020823684596704112;0;2;474;Яндеба-тяговая;Jandeba-tjagovaja;0.3569287875249225
3782523;7775379;25;0.08031421811248361;0.17072250561696375;0.007114920110696239;0.014918805181829059;0.12235392193987026;0;0;477;Яндеба;Jandeba;0.6486719116226088
3788776;5377645;59;0.005144697688272941;0.11548383687688461;0.000458099150966406;0.0033956380326473357;0.11548383687688314;0;0;174;Симферопольская ТЭЦ;Simferopol'skaja TETs;0.5052360244522881
3789953;6542813;48;0.15668960029357343;0.2397014919060517;-9.44602207564748e-05;0.012005455112404669;0.1031949246122788;0;0;855;Новобрянская;Novobrjanskaja;0.35841163407148363
3789953;6542813;48;0.15668960029357343;0.2397014919060517;-9.44602207564748e-05;0.012005455112404669;0.1031949246122788;0;0;849;Новобрянская;Novobrjanskaja;0.35841163407148363
3791185;5476671;43;0.016796166532893394;0.27671413549853907;0.0019416028274436828;0.011269915301146103;0.2767141354985354;0;4;1654;Островская;Ostrovskaja;0.37303900436370235
3794772;7288162;56;0.11347197595108742;0.5539778565537853;-0.005992750929990316;0.01591778186498282;0.14522886415387942;0;4;773;Бологое;Bologoe;0.4200238699136035
3795596;6571736;57;0.08344843964926493;0.22284211342849888;-0.001717158334470504;0.010595677991248716;0.13469315359440076;0;0;454;Брянская;Brjanskaja;0.33589083230275335
3800488;7785091;34;0.006388247440227447;0.015208607861497015;0.0003680328712932553;0.0011163903357726886;0.010688096356265078;0;0;470;Подпорожская;Podporozhskaja;0.6922546138931391
3800578;7784881;34;0.07279564377246117;0.1803255922385459;0.004493961843434117;0.013390439102948843;0.1299053185590751;0;0;470;Подпорожская;Podporozhskaja;228.740152174443
3800652;7784888;34;0.048419759757485914;0.10254750252174019;0.0019497586034907843;0.008085769288023303;0.07003204649444467;0;0;470;Подпорожская;Podporozhskaja;261.05302951089027
3800669;5417511;51;0.007563728454949391;0.1466271604501742;0.000761848376196044;0.004999368639393937;0.1466271604501723;0;0;1651;Элеваторная;Elevatornaja;0.18252301331867438
3800676;7784846;34;0.0018938668359987454;0.004325782063948498;0.00010138077980574548;0.0003130186221788218;0.0029558355259429957;0;0;470;Подпорожская;Podporozhskaja;308.919420912451
3800830;7554921;60;0.07190007686437024;0.40414547490548525;-0.0025447829115716023;0.017305373855035278;0.18090718508786613;0;4;467;Пикалёвская;Pikalevskaja;0.4264397373398583
3803375;7022105;36;0.07973033116699385;0.15777140351019153;-0.0007945170943961673;0.004930782074638445;0.045926876332504196;0;0;594;Победа;Pobeda;0.587215709649067
3805230;8306325;56;0.15162740935915733;0.26316902103202466;0.004201253925195776;0.009580017069560258;0.13721173474193465;0;0;1859;ОРУ Ондская ГЭС-4 220/110 кВ;ORU Ondskaja GES-4 220/110 kV;0.47084693745756623
3805719;7787144;70;0.2064664603959467;0.9880840546755776;-0.00815090579161967;0.046945368563230234;0.6347154270984035;0;4;1858;ОРУ Верхнесвирская ГЭС-12 220 кВ;ORU Verhnesvirskaja GES-12 220 kV;0.456226481175967
3808136;5365676;51;0.015450629279312992;0.28610585479235595;0.001554221122750016;0.009736031101655001;0.2861058547923517;0;4;1656;Симферополь;Simferopol';0.4730768441359716
3809745;5367809;3;0.05362553711777481;0.05449342626858118;-0.00011101357255832404;0.0013018337262095565;0.0014128472987679427;0;2;176;Таврическая ТЭС;Tavricheskaja TES;0.3933473010772981
3813328;8274578;16;0.09105627081974357;0.09303798970801218;-2.902433840469437e-05;0.0011439644062912777;0.003932630714013091;0;2;989;Сегежа;Segezha;0.4348173189841273
3813608;8483979;50;0.011867957552816319;0.01764028130225042;0.00021009336888606247;0.0014891167198024654;0.014606793912546745;0;0;97;Подужемская ГЭС-10;Poduzhemskaja GES-10;0.2960447445508212
3814069;8483897;44;0.1328118172194544;0.3622577189646325;-0.001824319460473868;0.03183911892676897;0.35199986805110617;0;4;97;Подужемская ГЭС-10;Poduzhemskaja GES-10;468.4504490809057
3814364;8483181;39;0.13757398054770545;0.2891016997720425;-0.00343801957693223;0.012715266426343486;0.17515650418276713;0;4;97;Подужемская ГЭС-10;Poduzhemskaja GES-10;1099.29627637203
3814432;8005572;17;5.4691554486529766e-05;0.0002074825881482893;4.109243585873729e-06;3.2616297127762275e-05;0.00020164387018723918;0;2;985;Кондопожский ЦБК;Kondopozhskij TsBK;839.2474565913842
3814443;8005576;17;0.0062755814598675986;0.02368563529099888;0.00047452897438481794;0.0037015824354265686;0.02301944727116801;0;2;985;Кондопожский ЦБК;Kondopozhskij TsBK;839.8294275595968
3814685;8004772;58;0.058169319158135176;0.43903857272335617;-0.0030516688750451405;0.02518393014456652;0.3385075406714728;0;4;985;Кондопожский ЦБК;Kondopozhskij TsBK;0.321549373572513
3816278;8005444;39;0.11916066470320302;0.14583175547961305;-0.00033105447419928087;0.0036061979400263807;0.03864479066061256;0;0;986;Кондопога;Kondopoga;0.5228669042108842
3818159;8274412;15;0.025577406595309878;0.026100600537868463;-2.5854114506660193e-05;0.00026689122507673823;0.0008746619777007664;0;2;995;Сегежа-тяговая;Segezha-tjagovaja;0.4780429367492464
3818338;7939065;51;0.09499847528203469;0.39321261884623554;-0.0021456847483784336;0.014872684260941595;0.20832575134200812;0;4;984;Петрозаводскмаш;Petrozavodskmash;0.3119690065060864
3819122;5437937;54;0.006600400917452383;0.13494769048654986;0.0006338558263409693;0.0043340021448121675;0.13494769048654806;0;0;1645;Марьяновка;Mar'janovka;0.33471165014998816
3820925;7932228;58;0.1189480836254955;0.6390053770261511;-0.002354470974965239;0.028991226843969;0.4758053626072715;0;4;983;Древлянка;Drevljanka;0.4611611444003505
3820973;8192319;18;0.02120151907742225;0.0223503218277059;-5.825135642186535e-05;0.0002351363427381397;0.0007571039487966717;0;2;996;Раменцы;Ramentsy;0.6038508524682032
3822470;6869413;41;0.08966262352159454;0.23326318252519668;-0.0027395780512970477;0.0077294317614617376;0.08190608659475532;0;0;455;Восток;Vostok;0.6119250379468263
3824626;6570312;32;0.03549766664064671;0.05061139502869088;0.0003234823701252096;0.0014214075304895568;0.015186388470828663;0;0;458;Машзавод;Mashzavod;0.3543842257984623
3824693;8010037;16;0.017652153522089722;0.018053208813643543;-2.2622366808520357e-05;0.00016500594833991633;0.0005479235581422638;0;2;987;Нигозеро;Nigozero;0.5072833111173198
3825586;5472281;59;0.020226694135191417;0.4496170168241463;0.001801826385343554;0.013169489716540325;0.4496170168241401;0;4;1652;Джанкой;Dzhankoj;0.4075063790230372
3825586;5472281;59;0.020226694135191417;0.4496170168241463;0.001801826385343554;0.013169489716540325;0.4496170168241401;0;4;1660;Джанкой;Dzhankoj;0.4075063790230372
3825704;8009411;39;0.16453215454616385;0.1945192492101266;3.19563075014454e-05;0.004700468357939961;0.0523217194337761;0;0;988;Кондопога;Kondopoga;0.4786574545099193
3827865;8196125;18;0.10005740270720564;0.11470800679281556;-0.0006150166295138642;0.001712596349610602;0.013942553626684506;0;2;996;Раменцы;Ramentsy;7873.67188754141
